chr	start	end	strand	pvalue	qvalue	meth.diff
chr20	46306001	46307000	*	1	0	-10.0044563279857
chr20	46356001	46357000	*	1	0	-18.0630714685576
chr20	46872001	46873000	*	1	0	-10.8912896007776
chr20	46928001	46929000	*	1	0	24.1321100917431
chr20	47411001	47412000	*	1	0	-28.9090909090909
chr20	47705001	47706000	*	1	0	-11.9731800766283
chr20	47819001	47820000	*	1	0	-15.440313111546
chr20	47860001	47861000	*	1	0	11.75
chr20	47907001	47908000	*	1	0	-12.4227572981036
chr20	48260001	48261000	*	1	0	-13.8982035928144
chr20	48384001	48385000	*	1	0	17.269635126778
chr20	48653001	48654000	*	1	0	-20.1625597868862
chr20	48668001	48669000	*	1	0	-11.9879275653924
chr20	49345001	49346000	*	1	0	-12.085270498732
chr20	49908001	49909000	*	1	0	-15.7771260997067
chr20	50015001	50016000	*	1	0	15.9931353150219
chr20	50305001	50306000	*	1	0	-20.2952421410365
chr20	50377001	50378000	*	1	0	-10.3708791208791
chr20	50404001	50405000	*	1	0	-12.4671119206638
chr20	50629001	50630000	*	1	0	12.280701754386
chr20	51024001	51025000	*	1	0	14.0202239383651
chr20	51331001	51332000	*	1	0	-15.472972972973
chr20	51376001	51377000	*	1	0	-10.2775662181603
chr20	51442001	51443000	*	1	0	11.9932325261711
chr20	51595001	51596000	*	1	0	19.1978559337973
chr20	51617001	51618000	*	1	0	-24.4495412844037
chr20	51636001	51637000	*	1	0	-11.5567765567766
chr20	51695001	51696000	*	1	0	26.8427556379364
chr20	52100001	52101000	*	1	0	-14.6708616995308
chr20	53345001	53346000	*	1	0	-34.400410226357
chr20	53603001	53604000	*	0.999999914264271	0	13.9664239482201
chr20	53642001	53643000	*	1	0	15.034965034965
chr20	54222001	54223000	*	1	0	-10.6964285714286
chr20	56279001	56280000	*	1	0	13.8009049773756
chr20	56625001	56626000	*	1	0	30.3384853954292
chr20	56627001	56628000	*	1	0	10.3878840959382
chr20	56649001	56650000	*	0.9999999211346	0	-18.367539069855
chr20	56712001	56713000	*	1	0	13.3201153568854
chr20	56957001	56958000	*	1	0	15.5593902789761
chr20	57047001	57048000	*	1	0	24.1449814126394
chr20	57092001	57093000	*	1	0	13.5529541685727
chr20	57212001	57213000	*	1	0	24.8504510657674
chr20	57311001	57312000	*	1	0	16.0478396196358
chr20	57392001	57393000	*	1	0	27.6962854875458
chr20	57395001	57396000	*	1	0	-11.4124471577976
chr20	57440001	57441000	*	1	0	18.7628334107207
chr20	57452001	57453000	*	1	0	10.025641025641
chr20	57518001	57519000	*	1	0	17.8550724637681
chr20	57619001	57620000	*	1	0	12.0042716372992
chr20	57675001	57676000	*	1	0	18.5686274509804
chr20	57708001	57709000	*	1	0	17.0935270132518
chr20	57786001	57787000	*	1	0	-11.1616161616162
chr20	57934001	57935000	*	1	0	11.1538461538462
chr20	58221001	58222000	*	1	0	10.2191011235955
chr20	58235001	58236000	*	1	0	16.1074219897749
chr20	58361001	58362000	*	1	0	13.9024390243902
chr20	58414001	58415000	*	1	0	-26.0339429889603
chr20	58546001	58547000	*	1	0	15.2157471279356
chr20	58706001	58707000	*	1	0	-16.4674136048461
chr20	58716001	58717000	*	1	0	11.8740399385561
chr20	58869001	58870000	*	1	0	-10.4486666181359
chr20	58980001	58981000	*	1	0	33.6809145066026
chr20	59006001	59007000	*	1	0	13.4054526666414
chr20	59063001	59064000	*	1	0	-10.5419146825397
chr20	59123001	59124000	*	1	0	15.0935550935551
chr20	59831001	59832000	*	1	0	-20.1809035949975
chr20	59933001	59934000	*	1	0	-19.8382365628505
chr20	59947001	59948000	*	1	0	-10.3807398390478
chr20	61149001	61150000	*	1	0	11.389109022982
chr20	61254001	61255000	*	1	0	15.4343192112976
chr20	61262001	61263000	*	1	0	-10.0941021993654
chr20	61525001	61526000	*	1	0	14.5232815964523
chr20	61531001	61532000	*	1	0	-14.0752387607734
chr20	61663001	61664000	*	1	0	11.9799475654803
chr20	61896001	61897000	*	1	0	24.1440031305028
chr20	61901001	61902000	*	1	0	14.3012930362985
chr20	62134001	62135000	*	1	0	16.9365572315883
chr20	62162001	62163000	*	1	0	18.2911832946636
chr20	62191001	62192000	*	1	0	-33.3850931677019
chr20	62226001	62227000	*	1	0	-14.2881100117391
chr20	62297001	62298000	*	1	0	10.2360515021459
chr20	62307001	62308000	*	1	0	-15.9050340954673
chr20	62310001	62311000	*	1	0	-17.3738974921758
chr20	62311001	62312000	*	1	0	-10.071603542491
chr20	62336001	62337000	*	1	0	24.1083477925583
chr20	62337001	62338000	*	1	0	12.63644177052
chr20	62377001	62378000	*	1	0	15.1311842033492
chr20	62391001	62392000	*	1	0	15.4375
chr20	62402001	62403000	*	1	0	-12.1061533090276
chr20	62446001	62447000	*	1	0	-11.7459078832469
chr20	62496001	62497000	*	1	0	18.1712081622496
chr20	62518001	62519000	*	1	0	10.5444842513808
chr20	62538001	62539000	*	1	0	10.5531914893617
chr20	62541001	62542000	*	1	0	-15.0693188667872
chr20	62561001	62562000	*	1	0	10.4993721626582
chr20	62581001	62582000	*	1	0	-16.3967059336824
chr20	62643001	62644000	*	1	0	-14.8052623153585
chr20	62753001	62754000	*	1	0	13.6629213483146
chr20	62793001	62794000	*	1	0	-12.4761904761905
chr20	62815001	62816000	*	1	0	15.4523558633148
chr20	62819001	62820000	*	1	0	16.8847352024922
chr20	62879001	62880000	*	1	0	10.4195449492723
chr20	63028001	63029000	*	1	0	15.4266498528794
chr20	63036001	63037000	*	1	0	19.639708117969
chr20	63065001	63066000	*	1	0	-18.6204982520496
chr20	63066001	63067000	*	1	0	-11.8440311529658
chr20	63068001	63069000	*	1	0	-10.9107453056498
chr20	63088001	63089000	*	1	0	26.0411509049898
chr20	63104001	63105000	*	1	0	12.6677740863787
chr20	63116001	63117000	*	1	0	-23.3378277250206
chr20	63125001	63126000	*	1	0	-12.0552763296184
chr20	63132001	63133000	*	1	0	13.4357691620511
chr20	63234001	63235000	*	1	0	10.3613767415207
chr20	63238001	63239000	*	1	0	12.3802042419482
chr20	63246001	63247000	*	1	0	39.9806642402184
chr20	63247001	63248000	*	1	0	18.1988633214904
chr20	63255001	63256000	*	1	0	14.8327604134023
chr20	63256001	63257000	*	1	0	19.7426900584795
chr20	63297001	63298000	*	1	0	11.8720179623912
chr20	63343001	63344000	*	1	0	-25.000701885733
chr20	63352001	63353000	*	1	0	13.4903357741276
chr20	63374001	63375000	*	1	0	-14.2948717948718
chr20	63396001	63397000	*	1	0	-13.0399408284024
chr20	63397001	63398000	*	1	0	-15.3195488721805
chr20	63409001	63410000	*	1	0	-21.8560319688951
chr20	63427001	63428000	*	1	0	-16.4928707668094
chr20	63441001	63442000	*	1	0	-11.6710037174721
chr20	63452001	63453000	*	1	0	-10.1453418861177
chr20	63465001	63466000	*	1	0	-19.7770318401944
chr20	63490001	63491000	*	1	0	-13.3946264133349
chr20	63497001	63498000	*	1	0	-10.6060606060606
chr20	63518001	63519000	*	1	0	-11.579527375166
chr20	63534001	63535000	*	1	0	11.036056595162
chr20	63537001	63538000	*	1	0	30.5904304944689
chr20	63547001	63548000	*	1	0	14.4729286141096
chr20	63554001	63555000	*	1	0	-11.5421743105611
chr20	63568001	63569000	*	1	0	16.3353922500264
chr20	63642001	63643000	*	1	0	17.9926766209952
chr20	63698001	63699000	*	1	0	-21.6358136721113
chr20	63738001	63739000	*	1	0	12.4937897292641
chr20	63741001	63742000	*	1	0	34.5093268450933
chr20	63744001	63745000	*	1	0	-11.9935431799839
chr20	63755001	63756000	*	1	0	-21.7285971517433
chr20	63756001	63757000	*	1	0	11.5803282349001
chr20	63784001	63785000	*	1	0	17.6392572944297
chr20	63796001	63797000	*	1	0	10.2138732575674
chr20	63810001	63811000	*	1	0	-15.6460911136108
chr20	63856001	63857000	*	1	0	-24.7900476925535
chr20	63934001	63935000	*	1	0	-21.0001652255329
chr20	63939001	63940000	*	1	0	-16.3081040993598
chr20	63941001	63942000	*	1	0	17.0393127382375
chr20	64043001	64044000	*	1	0	15.5353479064819
chr20	64054001	64055000	*	1	0	18.4790645039608
chr20	64116001	64117000	*	1	0	-20.3988235842327
chr20	64141001	64142000	*	1	0	20.0688919872058
chr21	8216001	8217000	*	1	0	-26.6679578621172
chr21	8217001	8218000	*	1	0	-15.1508134998677
chr21	8400001	8401000	*	1	0	28.8195844368025
chr21	8401001	8402000	*	1	0	-54.3164687727174
chr21	8402001	8403000	*	1	0	-32.1950188838708
chr21	8433001	8434000	*	1	0	-10.8011561550434
chr21	8434001	8435000	*	1	0	-12.2134228526949
chr21	8435001	8436000	*	1	0	-18.8941458753142
chr21	8438001	8439000	*	1	0	-29.9313893653516
chr21	8440001	8441000	*	1	0	-31.3467484896056
chr21	8990001	8991000	*	1	0	-11.2443675531967
chr21	9043001	9044000	*	1	0	-16.7420891755773
chr21	9074001	9075000	*	1	0	49.0971306068602
chr21	9119001	9120000	*	1	0	-12.6674409601239
chr21	9129001	9130000	*	1	0	-18.092456117645
chr21	9593001	9594000	*	1	0	-11.2585555953511
chr21	9811001	9812000	*	1	0	19.4552778981495
chr21	9837001	9838000	*	1	0	-10.5441146202575
chr21	10386001	10387000	*	1	0	-13.8744962579159
chr21	13379001	13380000	*	1	0	10.6648899236808
chr21	13583001	13584000	*	1	0	15.0793650793651
chr21	14064001	14065000	*	1	0	-15.9677419354839
chr21	14080001	14081000	*	1	0	-26.5927798301899
chr21	15290001	15291000	*	1	0	10.7089493205829
chr21	25930001	25931000	*	1	0	10.5631141345427
chr21	27881001	27882000	*	1	0	11.9562715765247
chr21	29087001	29088000	*	1	0	10.1481958762887
chr21	30661001	30662000	*	1	0	16.9117647058824
chr21	31251001	31252000	*	1	0	-11.2580873427908
chr21	31992001	31993000	*	1	0	-10.0563909774436
chr21	32256001	32257000	*	1	0	-19.8091542603738
chr21	32833001	32834000	*	1	0	21.556132040003
chr21	33109001	33110000	*	1	0	-20.9918200477877
chr21	33338001	33339000	*	1	0	-11.7718869898849
chr21	35528001	35529000	*	1	0	10.0169848817309
chr21	35708001	35709000	*	1	0	-18.040293040293
chr21	35905001	35906000	*	1	0	12.9725799750727
chr21	36169001	36170000	*	1	0	-16.8376018285178
chr21	36184001	36185000	*	1	0	-19.8161764705882
chr21	36200001	36201000	*	1	0	-15.7570726983468
chr21	36230001	36231000	*	1	0	-24.6861665945211
chr21	36422001	36423000	*	1	0	15.456894526662
chr21	36571001	36572000	*	0.999999897723458	0	11.440787768852
chr21	36640001	36641000	*	1	0	17.4714086600146
chr21	36745001	36746000	*	1	0	-14.1653831343858
chr21	36881001	36882000	*	1	0	-13.7330843890321
chr21	38025001	38026000	*	1	0	-15.0101694915254
chr21	38473001	38474000	*	1	0	-11.4588682345692
chr21	39082001	39083000	*	1	0	16.2509650562351
chr21	39126001	39127000	*	0.999999926708776	0	-11.1484593837535
chr21	39751001	39752000	*	1	0	14.4589552238806
chr21	39771001	39772000	*	1	0	-22.1651865920641
chr21	39798001	39799000	*	1	0	-13.6647579385737
chr21	40144001	40145000	*	1	0	-14.1780636566123
chr21	41681001	41682000	*	1	0	10.0396825396825
chr21	41712001	41713000	*	1	0	10.0810904071774
chr21	41745001	41746000	*	1	0	12.5471543381991
chr21	41976001	41977000	*	1	0	-11.1556743909685
chr21	42048001	42049000	*	1	0	12.506189431987
chr21	42094001	42095000	*	1	0	-17.5982817682562
chr21	42108001	42109000	*	1	0	-12.5234521575985
chr21	42110001	42111000	*	1	0	-13.7878787878788
chr21	42542001	42543000	*	1	0	11.3690401701915
chr21	42656001	42657000	*	1	0	-10.5208333333333
chr21	42660001	42661000	*	1	0	14.9369191630757
chr21	42678001	42679000	*	1	0	10.9728040963942
chr21	42742001	42743000	*	1	0	10.2287581699346
chr21	42941001	42942000	*	1	0	28.1834789907668
chr21	43657001	43658000	*	1	0	12.4539493808935
chr21	43700001	43701000	*	1	0	-27.6456202756781
chr21	43727001	43728000	*	1	0	13.3927742175165
chr21	43729001	43730000	*	1	0	-12.9405908704945
chr21	43812001	43813000	*	1	0	14.4877359790547
chr21	43835001	43836000	*	1	0	20.2052785923754
chr21	43908001	43909000	*	1	0	10.1293103448276
chr21	43919001	43920000	*	1	0	-23.441802252816
chr21	43929001	43930000	*	1	0	17.2222222222222
chr21	43944001	43945000	*	1	0	-14.9932614555256
chr21	44271001	44272000	*	1	0	-11.9139784946237
chr21	44301001	44302000	*	1	0	11.9954168870086
chr21	44317001	44318000	*	1	0	-12.0089823638953
chr21	44349001	44350000	*	1	0	11.4515071822605
chr21	44370001	44371000	*	1	0	-23.3934266845306
chr21	44439001	44440000	*	1	0	-17.6011739264751
chr21	44441001	44442000	*	1	0	51.530303030303
chr21	44456001	44457000	*	1	0	-26.7879570103572
chr21	44479001	44480000	*	1	0	-33.9179632248939
chr21	44510001	44511000	*	1	0	-14.0890381155967
chr21	44511001	44512000	*	1	0	-17.1970850053042
chr21	44653001	44654000	*	1	0	-10.7839721254355
chr21	44686001	44687000	*	1	0	14.4950548952001
chr21	44687001	44688000	*	1	0	10.1503759398496
chr21	44700001	44701000	*	1	0	10.7884883635563
chr21	44703001	44704000	*	1	0	12.1199465419312
chr21	44749001	44750000	*	1	0	10.1863542683588
chr21	44841001	44842000	*	1	0	-10.3108164111065
chr21	44845001	44846000	*	1	0	-13.9881089159301
chr21	44898001	44899000	*	1	0	20.9703947368421
chr21	44911001	44912000	*	1	0	10.8656004489338
chr21	44920001	44921000	*	1	0	21.7318557149066
chr21	44921001	44922000	*	1	0	22.239665096808
chr21	44948001	44949000	*	1	0	11.2753382983131
chr21	44971001	44972000	*	1	0	10.0855155425548
chr21	44980001	44981000	*	1	0	16.3698750030586
chr21	44983001	44984000	*	1	0	-13.8714126807564
chr21	44984001	44985000	*	1	0	11.6504042940093
chr21	44992001	44993000	*	1	0	11.6316423504216
chr21	45022001	45023000	*	1	0	-19.6187756191031
chr21	45302001	45303000	*	1	0	17.6442410048967
chr21	45303001	45304000	*	1	0	-17.1191185153406
chr21	45317001	45318000	*	1	0	18.1920637063032
chr21	45326001	45327000	*	1	0	10.258445516891
chr21	45347001	45348000	*	1	0	-18.9510828201757
chr21	45410001	45411000	*	1	0	-16.5601345668629
chr21	45411001	45412000	*	1	0	19.9293852145743
chr21	45420001	45421000	*	1	0	-12.8081750923892
chr21	45440001	45441000	*	1	0	15.8919803600655
chr21	45444001	45445000	*	1	0	12.7540894364573
chr21	45478001	45479000	*	1	0	18.9748129073791
chr21	45483001	45484000	*	1	0	18.6994234399714
chr21	45537001	45538000	*	1	0	-22.1173309449172
chr21	45594001	45595000	*	1	0	10.9546201093437
chr21	45623001	45624000	*	1	0	12.3534437314817
chr21	45764001	45765000	*	1	0	15.2961980548187
chr21	45784001	45785000	*	1	0	-17.6230661040788
chr21	45820001	45821000	*	1	0	-10.2454858997768
chr21	45875001	45876000	*	1	0	-21.0375012666713
chr21	45949001	45950000	*	1	0	-13.3152661337493
chr21	45950001	45951000	*	1	0	-10.0429616922796
chr21	45970001	45971000	*	1	0	18.696958830661
chr21	45975001	45976000	*	1	0	26.7289041965014
chr21	46039001	46040000	*	1	0	-18.998191681736
chr21	46068001	46069000	*	1	0	12.3792270531401
chr21	46110001	46111000	*	1	0	12.5459896983076
chr21	46161001	46162000	*	1	0	-15.8746864450929
chr21	46225001	46226000	*	1	0	-35.478531130705
chr21	46388001	46389000	*	1	0	-14.7469008264463
chr21	46389001	46390000	*	1	0	-26.8342335284901
chr21	46393001	46394000	*	1	0	-23.8046171905569
chr21	46551001	46552000	*	1	0	16.1934035909446
chr22	10663001	10664000	*	1	0	10.9959571859363
chr22	11033001	11034000	*	1	0	-10.6736967092616
chr22	11492001	11493000	*	1	0	-10.2284414583518
chr22	11621001	11622000	*	1	0	-14.2913062693352
chr22	16386001	16387000	*	1	0	10.9868024385342
chr22	17113001	17114000	*	1	0	-19.3790849673203
chr22	17137001	17138000	*	1	0	-34.8806144598431
chr22	17172001	17173000	*	1	0	-11.3333183614804
chr22	17264001	17265000	*	1	0	12.2693871169481
chr22	17388001	17389000	*	1	0	10.952380952381
chr22	17475001	17476000	*	1	0	16.6812993854258
chr22	17477001	17478000	*	1	0	-14.612462006079
chr22	17494001	17495000	*	1	0	17.4261037897402
chr22	17748001	17749000	*	1	0	-16.4609749766878
chr22	17796001	17797000	*	1	0	-20.8708145927036
chr22	17841001	17842000	*	1	0	-10.9835804240395
chr22	18103001	18104000	*	1	0	-18.0299539170507
chr22	18958001	18959000	*	1	0	-15.2510760401722
chr22	19177001	19178000	*	1	0	-13.6713790651643
chr22	19663001	19664000	*	1	0	11.0491803278688
chr22	19687001	19688000	*	1	0	10.3613803097546
chr22	19722001	19723000	*	1	0	-14.3265915881407
chr22	19724001	19725000	*	1	0	-12.2206688088927
chr22	19745001	19746000	*	1	0	-10.3438276719138
chr22	19875001	19876000	*	1	0	-17.0673076923077
chr22	19984001	19985000	*	1	0	11.5722681645603
chr22	20079001	20080000	*	1	0	14.1244114451286
chr22	20145001	20146000	*	1	0	-10.2863130852179
chr22	20147001	20148000	*	1	0	-11.7655873938513
chr22	20205001	20206000	*	1	0	11.0169491525424
chr22	20213001	20214000	*	1	0	-22.4786324786325
chr22	20238001	20239000	*	1	0	-12.492604560142
chr22	20243001	20244000	*	1	0	-11.9696150147675
chr22	20246001	20247000	*	1	0	-15.3247549019608
chr22	20259001	20260000	*	1	0	-17.5697142583046
chr22	20274001	20275000	*	1	0	-15.6882214944371
chr22	20279001	20280000	*	1	0	11.9868637110016
chr22	20424001	20425000	*	1	0	14.2427219098731
chr22	20426001	20427000	*	1	0	-11.5398683764546
chr22	20429001	20430000	*	1	0	-14.262851394671
chr22	20584001	20585000	*	1	0	-11.1374072765807
chr22	20974001	20975000	*	1	0	-10.0137931034483
chr22	21032001	21033000	*	1	0	-15.7066680745473
chr22	21934001	21935000	*	1	0	-14.5711255468646
chr22	21942001	21943000	*	1	0	15.7430660193091
chr22	21953001	21954000	*	1	0	20.223752151463
chr22	22157001	22158000	*	1	0	10.884832186999
chr22	22588001	22589000	*	1	0	16.4112050739958
chr22	22713001	22714000	*	1	0	14.1127583108715
chr22	22855001	22856000	*	1	0	14.7554600087947
chr22	23066001	23067000	*	1	0	-13.8671738063521
chr22	23263001	23264000	*	1	0	-17.2020888096005
chr22	23281001	23282000	*	1	0	17.7649077649078
chr22	23282001	23283000	*	1	0	-15.8819282144825
chr22	23290001	23291000	*	1	0	-26.8640805448623
chr22	23383001	23384000	*	1	0	-23.5234466228259
chr22	23692001	23693000	*	1	0	-11.0179361751689
chr22	23850001	23851000	*	1	0	16.9331201705302
chr22	24245001	24246000	*	1	0	17.7363699102829
chr22	24660001	24661000	*	1	0	11.0025177386129
chr22	25070001	25071000	*	1	0	11.8906810035842
chr22	25112001	25113000	*	1	0	-19.7869573295349
chr22	25117001	25118000	*	1	0	-23.399876517802
chr22	25400001	25401000	*	1	0	30.1129305477132
chr22	26452001	26453000	*	1	0	-21.8628176855692
chr22	26779001	26780000	*	1	0	-11.8597466790238
chr22	26784001	26785000	*	1	0	15.7305936073059
chr22	26845001	26846000	*	1	0	22.1825396825397
chr22	27128001	27129000	*	1	0	-14.1489929305055
chr22	27154001	27155000	*	1	0	24.0709459459459
chr22	27790001	27791000	*	1	0	11.2153392330383
chr22	27795001	27796000	*	1	0	12.7667603395093
chr22	27810001	27811000	*	1	0	10.0331674958541
chr22	28505001	28506000	*	1	0	10.5755227781927
chr22	28857001	28858000	*	1	0	-14.6493212669683
chr22	29150001	29151000	*	1	0	19.1180517336269
chr22	29232001	29233000	*	1	0	13.9084657137174
chr22	29470001	29471000	*	1	0	-22.6824627027967
chr22	29722001	29723000	*	1	0	-10.0259069815994
chr22	29789001	29790000	*	1	0	10.6955675351902
chr22	30019001	30020000	*	1	0	-11.4502620010974
chr22	30233001	30234000	*	1	0	-10.0001955837196
chr22	30265001	30266000	*	1	0	19.4754216976439
chr22	30267001	30268000	*	1	0	10.0332637116114
chr22	30290001	30291000	*	1	0	-12.8961979056856
chr22	30341001	30342000	*	1	0	-12.2598870056497
chr22	30921001	30922000	*	1	0	11.191892487332
chr22	31248001	31249000	*	1	0	-13.6140350877193
chr22	32325001	32326000	*	1	0	-14.8549742477636
chr22	32859001	32860000	*	1	0	13.5785055013819
chr22	35399001	35400000	*	1	0	29.1581530399758
chr22	35450001	35451000	*	1	0	10.8340820604972
chr22	35523001	35524000	*	1	0	-34.045358649789
chr22	36180001	36181000	*	1	0	24.7120636737242
chr22	36282001	36283000	*	1	0	35.5594270228417
chr22	36325001	36326000	*	1	0	11.5664704059498
chr22	36346001	36347000	*	1	0	-12.7840909090909
chr22	36506001	36507000	*	1	0	21.4335161448373
chr22	36758001	36759000	*	1	0	-11.4202110121991
chr22	36823001	36824000	*	1	0	11.6722616570356
chr22	36971001	36972000	*	1	0	-19.5584415584416
chr22	37060001	37061000	*	1	0	-12.4077516759619
chr22	37062001	37063000	*	1	0	-15.2777777777778
chr22	37134001	37135000	*	1	0	11.077632045374
chr22	37149001	37150000	*	1	0	11.9992022837101
chr22	37241001	37242000	*	1	0	30.5413385826772
chr22	37295001	37296000	*	1	0	12.6123398763909
chr22	37318001	37319000	*	1	0	-24.4291705498602
chr22	37369001	37370000	*	1	0	10.9649122807017
chr22	37375001	37376000	*	1	0	-17.8384124734231
chr22	37485001	37486000	*	1	0	17.0075819243203
chr22	37566001	37567000	*	1	0	24.9293205654355
chr22	37606001	37607000	*	1	0	-15.4040404040404
chr22	37782001	37783000	*	1	0	-11.5794919366348
chr22	37791001	37792000	*	1	0	11.8687430478309
chr22	37848001	37849000	*	1	0	12.8883861236802
chr22	37934001	37935000	*	1	0	17.095665961945
chr22	38111001	38112000	*	1	0	-11.2757973733583
chr22	38429001	38430000	*	1	0	-13.4823318590547
chr22	38446001	38447000	*	1	0	-17.948717948718
chr22	38452001	38453000	*	1	0	-10.2061999888087
chr22	38655001	38656000	*	1	0	-15.8818493150685
chr22	38764001	38765000	*	1	0	-15.1527516493999
chr22	38781001	38782000	*	1	0	-14.3583610134435
chr22	38830001	38831000	*	1	0	-22.7810419114767
chr22	38866001	38867000	*	1	0	-12.5316740065924
chr22	39385001	39386000	*	1	0	-15.787841191067
chr22	39456001	39457000	*	1	0	-14.6113609375748
chr22	39655001	39656000	*	0.99999996637168	0	15.1763537009439
chr22	39664001	39665000	*	1	0	10.3738638705099
chr22	39670001	39671000	*	1	0	-17.7766826246128
chr22	39685001	39686000	*	1	0	12.1029525017717
chr22	39715001	39716000	*	1	0	12.1848739495798
chr22	39727001	39728000	*	1	0	-20.3019844693701
chr22	40028001	40029000	*	1	0	-25.7542804100521
chr22	40318001	40319000	*	1	0	-19.6347470095311
chr22	40695001	40696000	*	1	0	12.1966019417476
chr22	41247001	41248000	*	1	0	-12.9893431926925
chr22	41575001	41576000	*	1	0	-15.9135721327637
chr22	41621001	41622000	*	1	0	28.2258064516129
chr22	41831001	41832000	*	1	0	11.2016646436622
chr22	41880001	41881000	*	1	0	-11.68715626011
chr22	42073001	42074000	*	1	0	21.6356107660456
chr22	42145001	42146000	*	1	0	12.895256916996
chr22	42289001	42290000	*	1	0	-13.3067970228722
chr22	42432001	42433000	*	1	0	24.821141272721
chr22	42623001	42624000	*	1	0	16.7452830188679
chr22	42646001	42647000	*	0.999999789991211	0	-17.265365448505
chr22	43128001	43129000	*	1	0	17.8699284009546
chr22	43213001	43214000	*	1	0	23.6498108015136
chr22	43241001	43242000	*	1	0	11.477534562212
chr22	43260001	43261000	*	1	0	22.18720821662
chr22	43263001	43264000	*	1	0	15.3064234338484
chr22	43321001	43322000	*	1	0	15.8351828621056
chr22	43357001	43358000	*	1	0	12.0238095238095
chr22	43418001	43419000	*	1	0	-24.135077469142
chr22	43421001	43422000	*	1	0	-23.318049943165
chr22	43433001	43434000	*	1	0	-27.3533652910932
chr22	43465001	43466000	*	1	0	13.4740933208149
chr22	43501001	43502000	*	1	0	-13.4665949855823
chr22	43531001	43532000	*	1	0	-39.8195025313669
chr22	43569001	43570000	*	1	0	-14.4431712773504
chr22	43740001	43741000	*	1	0	-11.1705834383572
chr22	43902001	43903000	*	1	0	16.9230769230769
chr22	43985001	43986000	*	1	0	-21.087340909269
chr22	43995001	43996000	*	1	0	-15.8471275559883
chr22	44049001	44050000	*	1	0	11.7667292057536
chr22	44173001	44174000	*	1	0	14.3498522391453
chr22	44182001	44183000	*	1	0	22.4385860906295
chr22	44340001	44341000	*	1	0	-17.9307887824228
chr22	44363001	44364000	*	1	0	-23.3849432201332
chr22	44497001	44498000	*	1	0	-20.2476190476191
chr22	44658001	44659000	*	1	0	10.0438596491228
chr22	44820001	44821000	*	1	0	25.3054221002059
chr22	44826001	44827000	*	1	0	12.8470588235294
chr22	44881001	44882000	*	1	0	22.8512333384403
chr22	44964001	44965000	*	1	0	26.1728395061728
chr22	44972001	44973000	*	1	0	-12.3290274010253
chr22	45077001	45078000	*	1	0	-10.8719892952721
chr22	45185001	45186000	*	1	0	-14.7092424057156
chr22	45234001	45235000	*	1	0	22.6375908618899
chr22	45304001	45305000	*	0.999999930673443	0	12.5862068965517
chr22	45441001	45442000	*	1	0	14.6149414250048
chr22	45510001	45511000	*	1	0	11.372947540249
chr22	45518001	45519000	*	1	0	16.1343461151277
chr22	45552001	45553000	*	1	0	20.6470588235294
chr22	45580001	45581000	*	1	0	-12.451432444559
chr22	45613001	45614000	*	1	0	12.8816046966732
chr22	45878001	45879000	*	1	0	10.0448608483981
chr22	45918001	45919000	*	1	0	15.247161695226
chr22	45943001	45944000	*	1	0	10.6635757751376
chr22	45981001	45982000	*	1	0	17.2680012414649
chr22	46061001	46062000	*	1	0	13.4673935948586
chr22	46084001	46085000	*	1	0	-12.9426129426129
chr22	46089001	46090000	*	1	0	-11.7206208425721
chr22	46090001	46091000	*	1	0	-11.7674089784376
chr22	46092001	46093000	*	1	0	-16.6562569193889
chr22	46093001	46094000	*	1	0	-14.3574297188755
chr22	46102001	46103000	*	1	0	-14.4399237855107
chr22	46106001	46107000	*	1	0	-10.4048777432085
chr22	46107001	46108000	*	1	0	-11.1152615831059
chr22	46122001	46123000	*	1	0	18.6177178353573
chr22	46416001	46417000	*	1	0	-20.8788947509817
chr22	46438001	46439000	*	1	0	12.2880116959064
chr22	46486001	46487000	*	1	0	-19.6164959285527
chr22	46508001	46509000	*	0.999999884727928	0	-13.5037348272642
chr22	46533001	46534000	*	1	0	-34.3000632326475
chr22	46534001	46535000	*	1	0	-11.4985691214946
chr22	46535001	46536000	*	1	0	-58.207782229767
chr22	46546001	46547000	*	1	0	19.3299478994922
chr22	46579001	46580000	*	1	0	-11.2726640792446
chr22	46638001	46639000	*	1	0	-10.068614601804
chr22	46641001	46642000	*	1	0	10.6701565742313
chr22	46671001	46672000	*	1	0	-13.5313033206458
chr22	47064001	47065000	*	1	0	11.7594765663893
chr22	47197001	47198000	*	1	0	-12.7605244996549
chr22	47247001	47248000	*	1	0	24.7351071344478
chr22	47331001	47332000	*	1	0	12.9328327075511
chr22	47403001	47404000	*	1	0	11.2250322776638
chr22	47450001	47451000	*	1	0	-12.2709372538724
chr22	47554001	47555000	*	0.999999976221187	0	14.7208888083809
chr22	47632001	47633000	*	1	0	-16.1775553213909
chr22	48049001	48050000	*	1	0	-20.4981794107911
chr22	48146001	48147000	*	1	0	10.1936827362524
chr22	48393001	48394000	*	1	0	19.4406120657218
chr22	48464001	48465000	*	1	0	28.1897233201581
chr22	48494001	48495000	*	1	0	-39.8088039128502
chr22	48500001	48501000	*	1	0	-13.0132127338831
chr22	48536001	48537000	*	1	0	-13.3087112955774
chr22	48592001	48593000	*	1	0	-20.7566339947406
chr22	48603001	48604000	*	1	0	-10.2481956105465
chr22	48627001	48628000	*	1	0	-21.4516129032258
